season,award,seas_id,player_id,player,birth_year,pos,age,experience,tm,first,pts_won,pts_max,share,winner
2013,mip,24240,4035,Kenneth Faried,NA,PF,23,2,DEN,0,3,600,0.005,FALSE
2013,mip,24113,3942,Greg Monroe,NA,C,22,3,DET,0,3,600,0.005,FALSE
2013,mip,24196,3763,Joakim Noah,NA,C,27,6,CHI,0,3,600,0.005,FALSE
2013,mip,24457,4058,Tristan Thompson,NA,PF,21,2,CLE,0,2,600,0.003,FALSE
2013,mip,24444,4055,Tobias Harris,NA,SF-PF,20,2,TOT,0,1,600,0.002,FALSE
2013,mip,24163,3608,Jarrett Jack,NA,SG,29,8,GSW,0,1,600,0.002,FALSE
2013,mip,24459,3910,Ty Lawson,NA,PG,25,4,DEN,0,1,600,0.002,FALSE
2013,mip,23971,3801,Brook Lopez,NA,C,24,5,BRK,0,1,600,0.002,FALSE
2013,mip,24381,3845,Robin Lopez,NA,C,24,5,NOH,0,1,600,0.002,FALSE
2013,mip,24270,3954,Lance Stephenson,NA,SG,22,3,IND,0,1,600,0.002,FALSE
2013,mip,24181,3884,Jeff Teague,NA,PG,24,4,ATL,0,1,600,0.002,FALSE
2013,nba mvp,24277,3463,LeBron James,NA,PF,28,10,MIA,120,1207,1210,0.998,TRUE
2013,nba mvp,24243,3770,Kevin Durant,NA,SF,24,6,OKC,0,765,1210,0.632,FALSE
2013,nba mvp,23978,3435,Carmelo Anthony,NA,PF,28,10,NYK,1,475,1210,0.393,FALSE
2013,nba mvp,23996,3585,Chris Paul,NA,PG,27,8,LAC,0,289,1210,0.239,FALSE
2013,nba mvp,24255,3000,Kobe Bryant,NA,SG,34,17,LAL,0,184,1210,0.152,FALSE
2013,nba mvp,24451,3356,Tony Parker,NA,PG,30,12,SAS,0,86,1210,0.071,FALSE
2013,nba mvp,24441,3092,Tim Duncan,NA,C,36,16,SAS,0,65,1210,0.054,FALSE
2013,nba mvp,24150,3880,James Harden,NA,SG,23,4,HOU,0,33,1210,0.027,FALSE
2013,nba mvp,24395,3849,Russell Westbrook,NA,PG,24,5,OKC,0,9,1210,0.007,FALSE
2013,nba mvp,24075,3445,Dwyane Wade,NA,SG,31,10,MIA,0,5,1210,0.004,FALSE
2013,nba mvp,24420,3903,Stephen Curry,NA,PG,24,4,GSW,0,3,1210,0.002,FALSE
2013,nba mvp,24244,2936,Kevin Garnett,NA,C,36,18,BOS,0,1,1210,0.001,FALSE
2013,nba mvp,24299,3835,Marc Gasol,NA,C,28,5,MEM,0,1,1210,0.001,FALSE
2013,nba mvp,24459,3910,Ty Lawson,NA,PG,25,4,DEN,0,1,1210,0.001,FALSE
2013,nba mvp,24034,3590,David Lee,1983,PF,29,8,GSW,0,1,1210,0.001,FALSE
2013,nba mvp,24196,3763,Joakim Noah,NA,C,27,6,CHI,0,1,1210,0.001,FALSE
2013,nba roy,24019,4077,Damian Lillard,NA,PG,22,1,POR,121,605,605,1,TRUE
2013,nba roy,23939,4066,Anthony Davis,NA,PF,19,1,NOH,0,306,605,0.506,FALSE
2013,nba roy,23962,4072,Bradley Beal,NA,SG,19,1,WAS,0,94,605,0.155,FALSE
2013,nba roy,23929,4064,Andre Drummond,NA,C,19,1,DET,0,36,605,0.06,FALSE
2013,nba roy,24057,4082,Dion Waiters,NA,SG,21,1,CLE,0,21,605,0.035,FALSE
2013,nba roy,24126,4089,Harrison Barnes,NA,SF,20,1,GSW,0,8,605,0.013,FALSE
2013,nba roy,23990,4074,Chris Copeland,NA,PF,28,1,NYK,0,8,605,0.013,FALSE
2013,nba roy,24324,4117,Michael Kidd-Gilchrist,NA,SF,19,1,CHA,0,3,605,0.005,FALSE
2013,nba roy,24212,4100,Jonas Valančiūnas,NA,C,20,1,TOR,0,2,605,0.003,FALSE
2013,nba roy,24204,4099,John Jenkins,NA,SG,21,1,ATL,0,1,605,0.002,FALSE
2013,smoy,24142,3527,J.R. Smith,NA,SG,27,9,NYK,72,484,605,0.8,TRUE
2013,smoy,24145,3258,Jamal Crawford,NA,SG,32,13,LAC,31,352,605,0.582,FALSE
2013,smoy,24163,3608,Jarrett Jack,NA,SG,29,8,GSW,14,170,605,0.281,FALSE
2013,smoy,24247,3537,Kevin Martin,NA,SG,29,9,OKC,2,31,605,0.051,FALSE
2013,smoy,24396,3850,Ryan Anderson,NA,PF,24,5,NOH,1,11,605,0.018,FALSE
2013,smoy,23931,3171,Andre Miller,NA,PG,36,14,DEN,0,7,605,0.012,FALSE
2013,smoy,24213,3952,Jordan Crawford,NA,SG,24,3,TOT,1,5,605,0.008,FALSE
2013,smoy,24005,3745,Corey Brewer,NA,SF,26,6,DEN,0,4,605,0.007,FALSE
2013,smoy,24298,3401,Manu Ginóbili,NA,SG,35,11,SAS,0,4,605,0.007,FALSE
2013,smoy,23975,3741,Carl Landry,NA,PF,29,6,GSW,0,4,605,0.007,FALSE
2013,smoy,24337,3628,Nate Robinson,NA,PG,28,8,CHI,0,4,605,0.007,FALSE
2013,smoy,24407,3350,Shane Battier,NA,SF,34,12,MIA,0,2,605,0.003,FALSE
2013,smoy,24368,3785,Ramon Sessions,NA,SG,26,6,CHA,0,2,605,0.003,FALSE
2013,smoy,24286,3959,Luke Babbitt,NA,PF,23,3,POR,0,1,605,0.002,FALSE
2013,smoy,24470,3166,Vince Carter,NA,SF,36,15,DAL,0,1,605,0.002,FALSE
2013,smoy,24111,3941,Gordon Hayward,NA,SF,22,3,UTA,0,1,605,0.002,FALSE
2013,smoy,24139,3674,J.J. Redick,NA,SG,28,7,TOT,0,1,605,0.002,FALSE
2012,dpoy,23894,3360,Tyson Chandler,NA,C,29,11,NYK,45,311,605,0.514,TRUE
2012,dpoy,23842,3902,Serge Ibaka,NA,PF,22,3,OKC,41,294,605,0.486,FALSE
2012,dpoy,23521,3520,Dwight Howard,NA,C,26,8,ORL,18,186,605,0.307,FALSE
2012,dpoy,23708,3463,LeBron James,NA,SF,27,9,MIA,7,112,605,0.185,FALSE
2012,dpoy,23679,2936,Kevin Garnett,NA,C,35,17,BOS,2,44,605,0.073,FALSE
2012,dpoy,23877,3561,Tony Allen,NA,SG,30,8,MEM,4,36,605,0.06,FALSE
2012,dpoy,23375,3500,Andre Iguodala,NA,SF,28,8,PHI,1,33,605,0.055,FALSE
2012,dpoy,23846,3218,Shawn Marion,NA,SF,33,13,DAL,2,17,605,0.028,FALSE
