season,award,player,age,tm,first,pts_won,pts_max,share,winner,seas_id,player_id
1976,nba mvp,John Drew,21,ATL,0,3,925,0.003,FALSE,6708,1591
1976,nba mvp,Steve Mix,28,PHI,0,3,925,0.003,FALSE,6869,1228
1976,nba mvp,Jo Jo White,29,BOS,0,3,925,0.003,FALSE,6699,1197
1976,nba mvp,Bob Dandridge,28,MIL,0,1,925,0.001,FALSE,6518,1168
1976,nba mvp,John Havlicek,35,BOS,0,1,925,0.001,FALSE,6710,778
1976,nba mvp,Truck Robinson,24,WSB,0,1,925,0.001,FALSE,6904,1619
1976,nba mvp,Randy Smith,27,BUF,0,1,925,0.001,FALSE,6830,1397
1976,nba mvp,Norm Van Lier,28,CHI,0,1,925,0.001,FALSE,6811,1219
1976,nba mvp,Bill Walton,23,POR,0,1,925,0.001,FALSE,6504,1556
1976,nba mvp,Paul Westphal,25,PHO,0,1,925,0.001,FALSE,6820,1469
1976,nba roy,Alvan Adams,21,PHO,16.6,16.6,18,0.922,TRUE,6494,1624
1976,nba roy,Gus Williams,22,GSW,0.6,0.6,18,0.033,FALSE,6655,1647
1976,nba roy,World B. Free,22,PHI,0.4,0.4,18,0.022,FALSE,6916,1691
1976,nba roy,Lionel Hollins,22,POR,0.3,0.3,18,0.017,FALSE,6760,1670
1976,nba roy,John Shumate,23,TOT,0.1,0.1,18,0.006,FALSE,6720,1661
1975,aba mvp,Julius Erving,24,NYA,11,11,30,0.367,TRUE,6303,1381
1975,aba mvp,George McGinnis,24,INA,11,11,30,0.367,TRUE,6222,1362
1975,aba mvp,Mack Calvin,27,DNA,6,6,30,0.2,FALSE,6345,1214
1975,aba mvp,Bobby Jones,23,DNA,2,2,30,0.067,FALSE,6112,1559
1975,aba roy,Marvin Barnes,22,SSL,NA,14,30,0.467,TRUE,6347,1601
1975,aba roy,Bobby Jones,23,DNA,NA,13,30,0.433,FALSE,6112,1559
1975,aba roy,Moses Malone,19,UTS,NA,3,30,0.1,FALSE,6365,1605
1975,nba mvp,Bob McAdoo,23,BUF,81,547,965,0.567,TRUE,6106,1424
1975,nba mvp,Dave Cowens,26,BOS,32,310,965,0.321,FALSE,6158,1260
1975,nba mvp,Elvin Hayes,29,WSB,37,289,965,0.299,FALSE,6194,1101
1975,nba mvp,Rick Barry,30,GSW,16,254,965,0.263,FALSE,6407,856
1975,nba mvp,Kareem Abdul-Jabbar,27,MIL,13,161,965,0.167,FALSE,6305,1204
1975,nba mvp,Tiny Archibald,26,KCO,2,30,965,0.031,FALSE,6453,1329
1975,nba mvp,John Havlicek,34,BOS,3,23,965,0.024,FALSE,6289,778
1975,nba mvp,Phil Chenier,24,WSB,3,20,965,0.021,FALSE,6390,1394
1975,nba mvp,Wes Unseld,28,WSB,2,18,965,0.019,FALSE,6479,1155
1975,nba mvp,Sam Lacey,26,KCO,2,13,965,0.013,FALSE,6425,1324
1975,nba mvp,Norm Van Lier,27,CHI,0,9,965,0.009,FALSE,6375,1219
1975,nba mvp,Sidney Wicks,25,POR,1,8,965,0.008,FALSE,6428,1403
1975,nba mvp,Spencer Haywood,25,SEA,0,7,965,0.007,FALSE,6430,1226
1975,nba mvp,Bob Lanier,26,DET,0,7,965,0.007,FALSE,6104,1244
1975,nba mvp,Walt Frazier,29,NYK,0,6,965,0.006,FALSE,6471,1061
1975,nba mvp,Mike Bantom,23,PHO,1,5,965,0.005,FALSE,6355,1526
1975,nba mvp,Earl Monroe,30,NYK,0,5,965,0.005,FALSE,6189,949
1975,nba mvp,Chet Walker,34,CHI,0,5,965,0.005,FALSE,6128,762
1975,nba mvp,Bob Love,32,CHI,0,4,965,0.004,FALSE,6105,866
1975,nba mvp,Jim Chones,25,CLE,0,3,965,0.003,FALSE,6261,1454
1975,nba mvp,Fred Brown,26,SEA,0,1,965,0.001,FALSE,6201,1359
1975,nba mvp,Rudy Tomjanovich,26,HOU,0,1,965,0.001,FALSE,6423,1323
1975,nba roy,Jamaal Wilkes,21,GSW,7.6,7.6,18,0.422,TRUE,6249,1587
1975,nba roy,John Drew,20,ATL,5.1,5.1,18,0.283,FALSE,6287,1591
1975,nba roy,Scott Wedman,22,KCO,3.8,3.8,18,0.211,FALSE,6427,1613
1975,nba roy,Leonard Gray,23,SEA,1.2,1.2,18,0.067,FALSE,6333,1598
1975,nba roy,Mike Sojourner,21,ATL,0.3,0.3,18,0.017,FALSE,6363,1604
1974,aba mvp,Julius Erving,23,NYA,49,49,66,0.742,TRUE,5881,1381
1974,aba mvp,Artis Gilmore,24,KEN,9,9,66,0.136,FALSE,5655,1338
1974,aba roy,Swen Nater,24,TOT,NA,24,64,0.375,TRUE,6029,1541
1974,aba roy,Caldwell Jones,23,SDA,NA,23,64,0.359,FALSE,5699,1495
1974,aba roy,Larry Kenon,21,NYA,NA,14,64,0.219,FALSE,5900,1520
1974,aba roy,John Williamson,22,NYA,NA,3,64,0.047,FALSE,5873,1514
1974,nba mvp,Kareem Abdul-Jabbar,26,MIL,74,528,905,0.583,TRUE,5884,1204
1974,nba mvp,Bob McAdoo,22,BUF,60,451,905,0.498,FALSE,5683,1424
1974,nba mvp,Bob Lanier,25,DET,37,395,905,0.436,FALSE,5681,1244
1974,nba mvp,Dave Cowens,25,BOS,3,91,905,0.101,FALSE,5734,1260
1974,nba mvp,Elvin Hayes,28,CAP,4,74,905,0.082,FALSE,5770,1101
1974,nba mvp,Walt Frazier,28,NYK,2,24,905,0.027,FALSE,6049,1061
1974,nba mvp,Rick Barry,29,GSW,0,10,905,0.011,FALSE,5985,856
1974,nba mvp,Nate Thurmond,32,GSW,1,8,905,0.009,FALSE,5951,809
1974,nba mvp,John Havlicek,33,BOS,0,5,905,0.006,FALSE,5861,778
1974,nba mvp,Norm Van Lier,26,CHI,0,5,905,0.006,FALSE,5955,1219
1974,nba mvp,Dave Bing,30,DET,0,3,905,0.003,FALSE,5733,869
1974,nba mvp,Phil Chenier,23,CAP,0,3,905,0.003,FALSE,5972,1394
1974,nba mvp,Dave DeBusschere,33,NYK,0,3,905,0.003,FALSE,5735,767
1974,nba mvp,Clifford Ray,25,CHI,0,3,905,0.003,FALSE,5717,1348
1974,nba mvp,Lucius Allen,26,MIL,0,2,905,0.002,FALSE,5915,1210
1974,nba mvp,Bob Love,31,CHI,0,2,905,0.002,FALSE,5682,866
1974,nba mvp,Spencer Haywood,24,SEA,0,1,905,0.001,FALSE,6016,1226
1974,nba mvp,Clyde Lee,29,GSW,0,1,905,0.001,FALSE,5718,868
1974,nba mvp,Pete Maravich,26,ATL,0,1,905,0.001,FALSE,5971,1315
1974,nba mvp,Rudy Tomjanovich,25,HOU,0,1,905,0.001,FALSE,6008,1323
1974,nba roy,Ernie DiGregorio,23,BUF,16,16,17,0.941,TRUE,5771,1503
1974,nba roy,Ron Behagen,23,KCO,0.7,0.7,17,0.041,FALSE,5995,1535
1974,nba roy,Slick Watts,22,SEA,0.2,0.2,17,0.012,FALSE,6015,1539
1973,aba mvp,Billy Cunningham,29,CAR,44,44,58,0.759,TRUE,5249,842
1973,aba mvp,Julius Erving,22,VIR,7,7,58,0.121,FALSE,5480,1381
1973,aba mvp,George McGinnis,22,INA,3,3,58,0.052,FALSE,5396,1362
1973,aba mvp,Ron Boone,26,UTS,1,1,58,0.017,FALSE,5574,1141
1973,aba mvp,Joe Caldwell,31,CAR,1,1,58,0.017,FALSE,5451,826
1973,aba mvp,Artis Gilmore,23,KEN,1,1,58,0.017,FALSE,5231,1338
1973,aba mvp,Willie Wise,25,UTS,1,1,58,0.017,FALSE,5645,1236
1973,aba roy,Brian Taylor,21,NYA,NA,24,59,0.407,TRUE,5275,1427
1973,aba roy,James Silas,23,DLC,NA,22,59,0.373,FALSE,5425,1453
1973,aba roy,Mike Barr,22,VIR,NA,5,59,0.085,FALSE,5524,1463
1973,aba roy,George Gervin,20,VIR,NA,5,59,0.085,FALSE,5391,1447
1973,aba roy,Jim Chones,23,NYA,NA,2,59,0.034,FALSE,5436,1454
1973,aba roy,Claude Virden,25,KEN,NA,1,59,0.017,FALSE,5296,1434
1973,nba mvp,Dave Cowens,24,BOS,67,444,875,0.507,TRUE,5318,1260
1973,nba mvp,Kareem Abdul-Jabbar,25,MIL,33,339,875,0.387,FALSE,5483,1204
1973,nba mvp,Tiny Archibald,24,KCO,44,319,875,0.365,FALSE,5611,1329
1973,nba mvp,Wilt Chamberlain,36,LAL,12,123,875,0.141,FALSE,5647,699
1973,nba mvp,John Havlicek,32,BOS,5,88,875,0.101,FALSE,5461,778
1973,nba mvp,Jerry West,34,LAL,1,70,875,0.08,FALSE,5433,710
1973,nba mvp,Walt Frazier,27,NYK,4,40,875,0.046,FALSE,5625,1061
1973,nba mvp,Spencer Haywood,23,SEA,4,40,875,0.046,FALSE,5592,1226
1973,nba mvp,Nate Thurmond,31,GSW,2,33,875,0.038,FALSE,5537,809
1973,nba mvp,Elvin Hayes,27,BAL,1,18,875,0.021,FALSE,5360,1101
1973,nba mvp,Dave DeBusschere,32,NYK,0,9,875,0.01,FALSE,5319,767
1973,nba mvp,Bob Love,30,CHI,0,9,875,0.01,FALSE,5261,866
1973,nba mvp,Elmore Smith,23,BUF,0,6,875,0.007,FALSE,5359,1357
1973,nba mvp,Bob Lanier,24,DET,1,5,875,0.006,FALSE,5260,1244
1973,nba mvp,Wes Unseld,26,BAL,1,5,875,0.006,FALSE,5638,1155
1973,nba mvp,Sidney Wicks,23,POR,0,3,875,0.003,FALSE,5589,1403
1973,nba mvp,Lenny Wilkens,35,CLE,0,3,875,0.003,FALSE,5500,712
1973,nba mvp,Lou Hudson,28,ATL,0,2,875,0.002,FALSE,5506,887
1973,nba mvp,Lucius Allen,25,MIL,0,1,875,0.001,FALSE,5509,1210
1973,nba mvp,Rick Barry,28,GSW,0,1,875,0.001,FALSE,5567,856
1973,nba mvp,Dave Bing,29,DET,0,1,875,0.001,FALSE,5317,869
1973,nba mvp,Pete Maravich,25,ATL,0,1,875,0.001,FALSE,5555,1315
1973,nba roy,Bob McAdoo,21,BUF,12.8,12.8,17,0.753,TRUE,5262,1424
1973,nba roy,Lloyd Neal,22,POR,3.7,3.7,17,0.218,FALSE,5505,1461
1973,nba roy,Chris Ford,24,DET,0.2,0.2,17,0.012,FALSE,5291,1431
1973,nba roy,Jim Price,23,LAL,0.1,0.1,17,0.006,FALSE,5444,1455
1973,nba roy,Bud Stallworth,23,SEA,0.1,0.1,17,0.006,FALSE,5276,1428
1972,aba mvp,Artis Gilmore,22,KEN,30,30,43,0.698,TRUE,4772,1338
1972,aba mvp,Dan Issel,23,KEN,7,7,43,0.163,FALSE,4849,1259
1972,aba mvp,Zelmo Beaty,32,UTS,6,6,43,0.14,FALSE,5222,791
1972,aba roy,Artis Gilmore,22,KEN,NA,38,60,0.633,TRUE,4772,1338
1972,aba roy,Julius Erving,21,VIR,NA,21,60,0.35,FALSE,5043,1381
1972,aba roy,George McGinnis,21,INA,NA,1,60,0.017,FALSE,4937,1362
1972,nba mvp,Kareem Abdul-Jabbar,24,MIL,81,581,900,0.646,TRUE,5045,1204
1972,nba mvp,Jerry West,33,LAL,44,393,900,0.437,FALSE,4988,710
1972,nba mvp,Wilt Chamberlain,35,LAL,36,294,900,0.327,FALSE,5220,699
1972,nba mvp,John Havlicek,31,BOS,1,65,900,0.072,FALSE,5025,778
1972,nba mvp,Spencer Haywood,22,SEA,2,49,900,0.054,FALSE,5166,1226
1972,nba mvp,Bob Love,29,CHI,1,29,900,0.032,FALSE,4800,866
1972,nba mvp,Dave Cowens,23,BOS,2,28,900,0.031,FALSE,4857,1260
1972,nba mvp,Nate Thurmond,30,GSW,1,24,900,0.027,FALSE,5109,809
1972,nba mvp,Bob Lanier,23,DET,2,21,900,0.023,FALSE,4799,1244
1972,nba mvp,Dave DeBusschere,31,NYK,1,20,900,0.022,FALSE,4858,767
1972,nba mvp,Walt Frazier,26,NYK,1,19,900,0.021,FALSE,5195,1061
1972,nba mvp,Archie Clark,30,TOT,0,17,900,0.019,FALSE,4766,863
1972,nba mvp,Jerry Lucas,31,NYK,0,14,900,0.016,FALSE,4986,801
1972,nba mvp,Paul Silas,28,PHO,1,11,900,0.012,FALSE,5123,834
1972,nba mvp,Tiny Archibald,23,CIN,2,10,900,0.011,FALSE,5182,1329
1972,nba mvp,Oscar Robertson,33,MIL,1,10,900,0.011,FALSE,5119,713
1972,nba mvp,Connie Hawkins,29,PHO,1,5,900,0.006,FALSE,4841,934
1972,nba mvp,Elvin Hayes,26,HOU,1,5,900,0.006,FALSE,4899,1101
1972,nba mvp,Cazzie Russell,27,GSW,1,5,900,0.006,FALSE,4821,867
1972,nba mvp,Sidney Wicks,22,POR,1,5,900,0.006,FALSE,5162,1403
1972,nba mvp,Billy Cunningham,28,PHI,0,3,900,0.003,FALSE,4792,842
1972,nba mvp,Gail Goodrich,28,LAL,0,3,900,0.003,FALSE,4917,848
1972,nba mvp,Pete Maravich,24,ATL,0,3,900,0.003,FALSE,5125,1315
1972,nba mvp,Jerry Sloan,29,CHI,0,3,900,0.003,FALSE,4987,849
1972,nba mvp,Walt Bellamy,32,ATL,0,1,900,0.001,FALSE,5194,752
1972,nba mvp,Bill Bradley,28,NYK,0,1,900,0.001,FALSE,4781,905
1972,nba mvp,Fred Carter,26,TOT,0,1,900,0.001,FALSE,4908,1184
1972,nba roy,Sidney Wicks,22,POR,77,77,115,0.67,TRUE,5162,1403
1972,nba roy,Elmore Smith,22,BUF,21,21,115,0.183,FALSE,4895,1357
1972,nba roy,Austin Carr,23,CLE,9,9,115,0.078,FALSE,4776,1339
1972,nba roy,Clifford Ray,23,CHI,5,5,115,0.043,FALSE,4837,1348
1972,nba roy,Curtis Rowe,22,DET,2,2,115,0.017,FALSE,4847,1350
1972,nba roy,Mike Newlin,23,HOU,1,1,115,0.009,FALSE,5099,1390
1971,aba mvp,Mel Daniels,26,INA,9,84,110,0.764,TRUE,4633,1013
1971,aba mvp,Zelmo Beaty,31,UTS,5,69,110,0.627,FALSE,4761,791
1971,aba mvp,Charlie Scott,22,VIR,5,64,110,0.582,FALSE,4385,1250
1971,aba mvp,Dan Issel,22,KEN,1,45,110,0.409,FALSE,4412,1259
1971,aba mvp,Rick Barry,26,NYA,1,39,110,0.355,FALSE,4677,856
1971,aba mvp,Mack Calvin,23,FLO,0,6,110,0.055,FALSE,4620,1214
1971,aba mvp,Larry Jones,28,FLO,1,5,110,0.045,FALSE,4592,829
1971,aba mvp,Steve Jones,28,MMP,0,5,110,0.045,FALSE,4708,1050
1971,aba mvp,John Brisker,23,PTC,0,3,110,0.027,FALSE,4564,1199
1971,aba mvp,Wendell Ladner,22,MMP,0,3,110,0.027,FALSE,4749,1334
1971,aba mvp,Bill Melchionni,26,NYA,0,3,110,0.027,FALSE,4345,864
1971,aba mvp,Mike Barrett,27,VIR,0,1,110,0.009,FALSE,4635,1215
1971,aba mvp,Roger Brown,28,INA,0,1,110,0.009,FALSE,4682,1034
1971,aba mvp,Joe Caldwell,29,CAR,0,1,110,0.009,FALSE,4552,826
1971,aba mvp,Donnie Freeman,26,TOT,0,1,110,0.009,FALSE,4440,947
1971,aba mvp,Ray Scott,32,VIR,0,1,110,0.009,FALSE,4666,745
1971,nba mvp,Kareem Abdul-Jabbar,23,MIL,133,698,780,0.895,TRUE,4583,1204
1971,nba mvp,Jerry West,32,LAL,4,166,780,0.213,FALSE,4536,710
1971,nba mvp,Dave Bing,27,DET,6,119,780,0.153,FALSE,4415,869
1971,nba mvp,Willis Reed,28,NYK,5,109,780,0.14,FALSE,4758,839
1971,nba mvp,Oscar Robertson,32,MIL,5,63,780,0.081,FALSE,4654,713
1971,nba mvp,John Havlicek,30,BOS,1,56,780,0.072,FALSE,4565,778
1971,nba mvp,Bob Love,28,CHI,0,38,780,0.049,FALSE,4361,866
1971,nba mvp,Nate Thurmond,29,SFW,0,33,780,0.042,FALSE,4648,809
1971,nba mvp,Billy Cunningham,27,PHI,1,25,780,0.032,FALSE,4349,842
1971,nba mvp,Gus Johnson,32,BAL,1,15,780,0.019,FALSE,4511,797
1971,nba roy,Dave Cowens,22,BOS,36,36,98,0.367,TRUE,4416,1260
1971,nba roy,Geoff Petrie,22,POR,36,36,98,0.367,TRUE,4490,1276
1971,nba roy,Pete Maravich,23,ATL,21,21,98,0.214,FALSE,4661,1315
1971,nba roy,Calvin Murphy,22,SDR,4,4,98,0.041,FALSE,4377,1247
1971,nba roy,Bob Lanier,22,DET,1,1,98,0.01,FALSE,4360,1244
1970,aba mvp,Spencer Haywood,20,DNR,17,97,100,0.97,TRUE,4256,1226
1970,aba mvp,Rick Barry,25,WSA,0,48,100,0.48,FALSE,4232,856
1970,aba mvp,Mel Daniels,25,INA,1,44,100,0.44,FALSE,4201,1013
1970,aba mvp,Roger Brown,27,INA,2,40,100,0.4,FALSE,4236,1034
1970,aba mvp,Bob Verga,24,CAR,0,16,100,0.16,FALSE,3975,917
1970,aba mvp,Louie Dampier,25,KEN,0,14,100,0.14,FALSE,4185,1008
1970,aba mvp,Donnie Freeman,25,MMF,0,11,100,0.11,FALSE,4033,947
1970,aba mvp,Bill Melchionni,25,NYA,0,5,100,0.05,FALSE,3950,864
1970,aba mvp,Jimmy Jones,25,NOB,0,4,100,0.04,FALSE,4128,983
1970,aba mvp,Doug Moe,31,CAR,0,4,100,0.04,FALSE,4035,948
1970,aba mvp,Glen Combs,23,DLC,0,3,100,0.03,FALSE,4085,1108
1970,aba mvp,Cincinnatus Powell,27,DLC,0,3,100,0.03,FALSE,3996,931
1970,aba mvp,Willie Wise,22,LAS,0,3,100,0.03,FALSE,4312,1236
1970,aba mvp,Larry Brown,29,WSA,0,2,100,0.02,FALSE,4165,998
1970,aba mvp,Manny Leaks,24,DLC,0,2,100,0.02,FALSE,4193,1126
1970,aba mvp,Levern Tart,27,NYA,0,2,100,0.02,FALSE,4179,1006
1970,aba mvp,Steve Jones,27,NOB,0,1,100,0.01,FALSE,4266,1050
1970,aba mvp,Bob Netolicky,27,INA,0,1,100,0.01,FALSE,3969,914
1970,aba mvp,Red Robbins,25,NOB,0,1,100,0.01,FALSE,4225,1026
1970,nba mvp,Willis Reed,27,NYK,61,498,775,0.643,TRUE,4313,839
1970,nba mvp,Jerry West,31,LAL,51,457,775,0.59,FALSE,4118,710
1970,nba mvp,Kareem Abdul-Jabbar,22,MIL,30,335,775,0.432,FALSE,4159,1204
1970,nba mvp,Walt Frazier,24,NYK,4,50,775,0.065,FALSE,4292,1061
1970,nba mvp,Billy Cunningham,26,PHI,2,27,775,0.035,FALSE,3954,842
1970,nba mvp,Connie Hawkins,27,PHO,2,27,775,0.035,FALSE,4002,934
1970,nba mvp,Lou Hudson,25,ATL,2,23,775,0.03,FALSE,4184,887
1970,nba mvp,Bill Bridges,30,ATL,1,12,775,0.015,FALSE,3939,757
1970,nba mvp,Wes Unseld,23,BAL,0,12,775,0.015,FALSE,4304,1155
1970,nba mvp,John Havlicek,29,BOS,1,9,775,0.012,FALSE,4142,778
1970,nba mvp,Nate Thurmond,28,SFW,1,5,775,0.006,FALSE,4211,809
1970,nba mvp,Walt Bellamy,30,TOT,0,3,775,0.004,FALSE,4289,752
1970,nba mvp,Joe Caldwell,28,ATL,0,3,775,0.004,FALSE,4131,826
1970,nba mvp,Walt Hazzard,27,ATL,0,3,775,0.004,FALSE,4293,838
1970,nba mvp,Elgin Baylor,35,LAL,0,2,775,0.003,FALSE,4045,664
1970,nba mvp,Bob Love,27,CHI,0,1,775,0.001,FALSE,3967,866
1970,nba mvp,Earl Monroe,25,BAL,0,1,775,0.001,FALSE,4037,949
1970,nba mvp,Otto Moore,23,DET,0,1,775,0.001,FALSE,4219,1131
1970,nba mvp,Oscar Robertson,31,CIN,0,1,775,0.001,FALSE,4218,713
1970,nba roy,Kareem Abdul-Jabbar,22,MIL,78,78,78,1,TRUE,4159,1204
1969,aba mvp,Mel Daniels,24,INA,8,160,176,0.909,TRUE,3773,1013
1969,aba mvp,Connie Hawkins,26,MNP,6,140,176,0.795,FALSE,3564,934
1969,aba mvp,Larry Jones,26,DNR,3,120,176,0.682,FALSE,3738,829
1969,aba mvp,Jimmy Jones,24,NOB,3,100,176,0.568,FALSE,3700,983
1969,aba mvp,Rick Barry,24,OAK,2,70,176,0.398,FALSE,3814,856
1969,aba mvp,Donnie Freeman,24,MMF,0,55,176,0.313,FALSE,3599,947
1969,aba mvp,Warren Jabali,22,OAK,0,40,176,0.227,FALSE,3886,1153
1969,aba mvp,Louie Dampier,24,KEN,0,30,176,0.17,FALSE,3756,1008
1969,aba mvp,Roger Brown,26,INA,0,25,176,0.142,FALSE,3819,1034
1969,aba mvp,Doug Moe,30,OAK,0,20,176,0.114,FALSE,3601,948
1969,aba mvp,Cincinnatus Powell,26,DLC,0,15,176,0.085,FALSE,3557,931
1969,aba mvp,John Beasley,24,DLC,0,10,176,0.057,FALSE,3707,987
1969,nba mvp,Wes Unseld,22,BAL,53,310,515,0.602,TRUE,3890,1155
1969,nba mvp,Willis Reed,26,NYK,18,137,515,0.266,FALSE,3902,839
1969,nba mvp,Billy Cunningham,25,PHI,15,130,515,0.252,FALSE,3517,842
1969,nba mvp,Bill Russell,34,BOS,11,93,515,0.181,FALSE,3515,610
1969,nba mvp,Elgin Baylor,34,LAL,6,89,515,0.173,FALSE,3610,664
1969,nba roy,Wes Unseld,22,BAL,53,53,78,0.679,TRUE,3890,1155
1969,nba roy,Elvin Hayes,23,SDR,25,25,78,0.321,FALSE,3615,1101
1968,aba mvp,Connie Hawkins,25,PTP,19,173,176,0.983,TRUE,3191,934
1968,aba mvp,Doug Moe,29,NOB,3,150,176,0.852,FALSE,3222,948
1968,aba mvp,Mel Daniels,23,MNM,0,120,176,0.682,FALSE,3382,1013
1968,aba mvp,Larry Jones,25,DNR,0,100,176,0.568,FALSE,3355,829
1968,aba mvp,Willie Somerset,25,HSM,0,80,176,0.455,FALSE,3482,862
1968,aba mvp,Larry Brown,27,NOB,0,60,176,0.341,FALSE,3351,998
1968,aba mvp,Roger Brown,25,INA,0,40,176,0.227,FALSE,3416,1034
1968,aba mvp,John Beasley,23,DLC,0,20,176,0.114,FALSE,3326,987
1968,aba mvp,Cliff Hagan,36,DLC,0,10,176,0.057,FALSE,3188,615
1968,aba mvp,Cincinnatus Powell,25,DLC,0,10,176,0.057,FALSE,3185,931
1968,aba mvp,Art Heyman,26,TOT,0,9,176,0.051,FALSE,3130,792
1968,aba mvp,Jim Hadnot,28,OAK,0,8,176,0.045,FALSE,3310,979
1968,nba mvp,Wilt Chamberlain,31,PHI,88,504,695,0.725,TRUE,3487,699
1968,nba mvp,Lenny Wilkens,30,STL,26,216,695,0.311,FALSE,3363,712
1968,nba mvp,Elgin Baylor,33,LAL,9,129,695,0.186,FALSE,3226,664
1968,nba mvp,Dave Bing,24,DET,9,127,695,0.183,FALSE,3199,869
1968,nba mvp,Oscar Robertson,29,CIN,7,112,695,0.161,FALSE,3394,713
1968,nba roy,Earl Monroe,23,BAL,78,78,79,0.987,TRUE,3223,949
1968,nba roy,Bill Bradley,24,NYK,1,1,79,0.013,FALSE,3144,905
1967,nba mvp,Wilt Chamberlain,30,PHI,80,444,540,0.822,TRUE,3120,699
1967,nba mvp,Nate Thurmond,25,SFW,15,170,540,0.315,FALSE,3087,809
1967,nba mvp,Bill Russell,32,BOS,5,96,540,0.178,FALSE,2997,610
1967,nba mvp,Oscar Robertson,28,CIN,3,93,540,0.172,FALSE,3089,713
1967,nba mvp,Rick Barry,22,SFW,2,52,540,0.096,FALSE,3097,856
1967,nba roy,Dave Bing,23,DET,74,74,90,0.822,TRUE,3012,869
1967,nba roy,Lou Hudson,22,STL,13,13,90,0.144,FALSE,3079,887
1967,nba roy,Archie Clark,25,LAL,3,3,90,0.033,FALSE,2991,863
1966,nba mvp,Wilt Chamberlain,29,PHI,48,181,445,0.407,TRUE,2986,699
1966,nba mvp,Jerry West,27,LAL,16,101,445,0.227,FALSE,2913,710
1966,nba mvp,Oscar Robertson,27,CIN,14,93,445,0.209,FALSE,2952,713
1966,nba mvp,Bill Russell,31,BOS,7,69,445,0.155,FALSE,2867,610
1966,nba mvp,Sam Jones,32,BOS,2,11,445,0.025,FALSE,2966,652
1966,nba mvp,Jerry Lucas,25,CIN,2,11,445,0.025,FALSE,2911,801
1966,nba roy,Rick Barry,21,SFW,84,84,86,0.977,TRUE,2958,856
1966,nba roy,Billy Cunningham,22,PHI,2,2,86,0.023,FALSE,2868,842
1965,nba mvp,Bill Russell,30,BOS,53,53,99,0.535,TRUE,2737,610
1965,nba mvp,Oscar Robertson,26,CIN,21,21,99,0.212,FALSE,2817,713
1965,nba mvp,Jerry West,26,LAL,20,20,99,0.202,FALSE,2790,710
1965,nba mvp,Sam Jones,31,BOS,4,4,99,0.04,FALSE,2829,652
1965,nba mvp,Wilt Chamberlain,28,TOT,1,1,99,0.01,FALSE,2850,699
1965,nba roy,Willis Reed,22,NYK,47,47,79,0.595,TRUE,2849,839
1965,nba roy,Luke Jackson,23,PHI,27,27,79,0.342,FALSE,2812,831
1965,nba roy,Jim Barnes,23,NYK,2,2,79,0.025,FALSE,2791,825
1965,nba roy,Ron Bonham,22,BOS,1,1,79,0.013,FALSE,2827,835
1965,nba roy,Joe Caldwell,23,DET,1,1,79,0.013,FALSE,2793,826
1965,nba roy,Howard Komives,23,NYK,1,1,79,0.013,FALSE,2781,822
1964,nba mvp,Oscar Robertson,25,CIN,60,362,480,0.754,TRUE,2691,713
1964,nba mvp,Wilt Chamberlain,27,SFW,19,215,480,0.448,FALSE,2720,699
1964,nba mvp,Bill Russell,29,BOS,11,167,480,0.348,FALSE,2602,610
1964,nba mvp,Bob Pettit,31,STL,4,69,480,0.144,FALSE,2611,549
1964,nba mvp,Jerry West,25,LAL,2,39,480,0.081,FALSE,2655,710
1964,nba mvp,Elgin Baylor,29,LAL,0,3,480,0.006,FALSE,2633,664
1964,nba mvp,Hal Greer,27,PHI,0,3,480,0.006,FALSE,2646,666
1964,nba mvp,Gus Johnson,25,BAL,0,3,480,0.006,FALSE,2644,797
1964,nba mvp,Wayne Embry,26,CIN,0,1,480,0.002,FALSE,2716,680
1964,nba mvp,Sam Jones,30,BOS,0,1,480,0.002,FALSE,2705,652
1964,nba mvp,Jerry Lucas,23,CIN,0,1,480,0.002,FALSE,2654,801
1964,nba roy,Jerry Lucas,23,CIN,73.5,73.5,83,0.886,TRUE,2654,801
1964,nba roy,Gus Johnson,25,BAL,7.5,7.5,83,0.09,FALSE,2644,797
1964,nba roy,Nate Thurmond,22,SFW,2,2,83,0.024,FALSE,2690,809
1963,nba mvp,Bill Russell,28,BOS,56,341,505,0.675,TRUE,2469,610
1963,nba mvp,Elgin Baylor,28,LAL,19,221,505,0.438,FALSE,2498,664
1963,nba mvp,Oscar Robertson,24,CIN,19,191,505,0.378,FALSE,2550,713
1963,nba mvp,Bob Pettit,30,STL,3,84,505,0.166,FALSE,2474,549
1963,nba mvp,Jerry West,24,LAL,2,19,505,0.038,FALSE,2522,710
1963,nba mvp,Red Kerr,30,SYR,1,13,505,0.026,FALSE,2557,573
1963,nba mvp,Wilt Chamberlain,26,SFW,0,9,505,0.018,FALSE,2582,699
1963,nba mvp,Terry Dischinger,22,CHZ,1,5,505,0.01,FALSE,2565,788
1963,nba mvp,Bob Cousy,34,BOS,0,5,505,0.01,FALSE,2471,420
1963,nba mvp,John Havlicek,22,BOS,0,3,505,0.006,FALSE,2528,778
1963,nba mvp,John Barnhill,24,STL,0,1,505,0.002,FALSE,2527,777
1963,nba mvp,Walt Bellamy,23,CHZ,0,1,505,0.002,FALSE,2574,752
1962,nba mvp,Bill Russell,27,BOS,51,297,425,0.699,TRUE,2334,610
