season,lg,type,team_rank,player,position,seas_id,player_id,birth_year,tm,age
2012,NBA,All-Defense,2nd,Rajon Rondo,NA,23793,3704,NA,BOS,25
2012,NBA,All-NBA,1st,Dwight Howard,C,23521,3520,NA,ORL,26
2012,NBA,All-NBA,1st,Kevin Durant,F,23678,3770,NA,OKC,23
2012,NBA,All-NBA,1st,LeBron James,F,23708,3463,NA,MIA,27
2012,NBA,All-NBA,1st,Kobe Bryant,G,23686,3000,NA,LAL,33
2012,NBA,All-NBA,1st,Chris Paul,G,23446,3585,NA,LAC,26
2012,NBA,All-NBA,2nd,Andrew Bynum,C,23380,3574,NA,LAL,24
2012,NBA,All-NBA,2nd,Blake Griffin,F,23404,3920,NA,LAC,22
2012,NBA,All-NBA,2nd,Kevin Love,F,23680,3830,NA,MIN,23
2012,NBA,All-NBA,2nd,Tony Parker,G,23879,3356,NA,SAS,29
2012,NBA,All-NBA,2nd,Russell Westbrook,G,23824,3849,NA,OKC,23
2012,NBA,All-NBA,3rd,Tyson Chandler,C,23894,3360,NA,NYK,29
2012,NBA,All-NBA,3rd,Carmelo Anthony,F,23430,3435,NA,NYK,27
2012,NBA,All-NBA,3rd,Dirk Nowitzki,F,23511,3116,NA,DAL,33
2012,NBA,All-NBA,3rd,Rajon Rondo,G,23793,3704,NA,BOS,25
2012,NBA,All-NBA,3rd,Dwyane Wade,G,23522,3445,NA,MIA,30
2012,NBA,All-Rookie,1st,Kenneth Faried,NA,23676,4035,NA,DEN,22
2012,NBA,All-Rookie,1st,Kyrie Irving,NA,23693,4037,NA,CLE,19
2012,NBA,All-Rookie,1st,Ricky Rubio,NA,23810,4051,NA,MIN,21
2012,NBA,All-Rookie,1st,Klay Thompson,NA,23685,4036,NA,GSW,21
2012,NBA,All-Rookie,1st,Brandon Knight,NA,23413,3985,NA,DET,20
2012,NBA,All-Rookie,1st,Kawhi Leonard,NA,23670,4032,NA,SAS,20
2012,NBA,All-Rookie,2nd,MarShon Brooks,NA,23740,4044,NA,NJN,23
2012,NBA,All-Rookie,2nd,Chandler Parsons,NA,23433,3987,NA,HOU,23
2012,NBA,All-Rookie,2nd,Isaiah Thomas,NA,23578,4012,NA,SAC,22
2012,NBA,All-Rookie,2nd,Tristan Thompson,NA,23887,4058,NA,CLE,20
2012,NBA,All-Rookie,2nd,Derrick Williams,NA,23505,4001,NA,MIN,20
2011,NBA,All-Defense,1st,Kobe Bryant,NA,23097,3000,NA,LAL,32
2011,NBA,All-Defense,1st,Kevin Garnett,NA,23089,2936,NA,BOS,34
2011,NBA,All-Defense,1st,Dwight Howard,NA,22921,3520,NA,ORL,25
2011,NBA,All-Defense,1st,LeBron James,NA,23118,3463,NA,MIA,26
2011,NBA,All-Defense,1st,Rajon Rondo,NA,23223,3704,NA,BOS,24
2011,NBA,All-Defense,2nd,Tony Allen,NA,23321,3561,NA,MEM,29
2011,NBA,All-Defense,2nd,Tyson Chandler,NA,23338,3360,NA,DAL,28
2011,NBA,All-Defense,2nd,Andre Iguodala,NA,22762,3500,NA,PHI,27
2011,NBA,All-Defense,2nd,Joakim Noah,NA,23051,3763,NA,CHI,25
2011,NBA,All-Defense,2nd,Chris Paul,NA,22843,3585,NA,NOH,25
2011,NBA,All-NBA,1st,Dwight Howard,C,22921,3520,NA,ORL,25
2011,NBA,All-NBA,1st,Kevin Durant,F,23088,3770,NA,OKC,22
2011,NBA,All-NBA,1st,LeBron James,F,23118,3463,NA,MIA,26
2011,NBA,All-NBA,1st,Kobe Bryant,G,23097,3000,NA,LAL,32
2011,NBA,All-NBA,1st,Derrick Rose,G,22907,3812,NA,CHI,22
2011,NBA,All-NBA,2nd,Amar'e Stoudemire,C,22758,3366,NA,NYK,28
2011,NBA,All-NBA,2nd,Pau Gasol,F,23210,3342,NA,LAL,30
2011,NBA,All-NBA,2nd,Dirk Nowitzki,F,22915,3116,NA,DAL,32
2011,NBA,All-NBA,2nd,Dwyane Wade,G,22922,3445,NA,MIA,29
2011,NBA,All-NBA,2nd,Russell Westbrook,G,23258,3849,NA,OKC,22
2011,NBA,All-NBA,3rd,Al Horford,C,22745,3734,NA,ATL,24
2011,NBA,All-NBA,3rd,LaMarcus Aldridge,F,23109,3686,NA,POR,25
2011,NBA,All-NBA,3rd,Zach Randolph,F,23358,3363,NA,MEM,29
2011,NBA,All-NBA,3rd,Manu Ginóbili,G,23138,3401,NA,SAS,33
2011,NBA,All-NBA,3rd,Chris Paul,G,22843,3585,NA,NOH,25
2011,NBA,All-Rookie,1st,DeMarcus Cousins,NA,22892,3926,NA,SAC,20
2011,NBA,All-Rookie,1st,Landry Fields,NA,23111,3955,NA,NYK,22
2011,NBA,All-Rookie,1st,Blake Griffin,NA,22795,3920,NA,LAC,21
2011,NBA,All-Rookie,1st,Gary Neal,NA,22956,3940,NA,SAS,26
2011,NBA,All-Rookie,1st,John Wall,NA,23066,3951,NA,WAS,20
2011,NBA,All-Rookie,2nd,Eric Bledsoe,NA,22938,3934,NA,LAC,21
2011,NBA,All-Rookie,2nd,Paul George,NA,23211,3969,NA,IND,20
2011,NBA,All-Rookie,2nd,Wesley Johnson,NA,23346,3978,NA,MIN,23
2011,NBA,All-Rookie,2nd,Greg Monroe,NA,22971,3942,NA,DET,20
2011,NBA,All-Rookie,2nd,Derrick Favors,NA,22904,3928,NA,TOT,19
2010,NBA,All-Defense,1st,Kobe Bryant,NA,22485,3000,NA,LAL,31
2010,NBA,All-Defense,1st,Dwight Howard,NA,22330,3520,NA,ORL,24
2010,NBA,All-Defense,1st,LeBron James,NA,22502,3463,NA,CLE,25
2010,NBA,All-Defense,1st,Rajon Rondo,NA,22603,3704,NA,BOS,23
2010,NBA,All-Defense,1st,Gerald Wallace,NA,22363,3316,NA,CHA,27
2010,NBA,All-Defense,2nd,Tim Duncan,NA,22694,3092,NA,SAS,33
2010,NBA,All-Defense,2nd,Thabo Sefolosha,NA,22689,3723,NA,OKC,25
2010,NBA,All-Defense,2nd,Josh Smith,NA,22466,3535,NA,ATL,24
2010,NBA,All-Defense,2nd,Anderson Varejão,NA,22184,3497,NA,CLE,27
2010,NBA,All-Defense,2nd,Dwyane Wade,NA,22331,3445,NA,MIA,28
2010,NBA,All-NBA,1st,Dwight Howard,C,22330,3520,NA,ORL,24
2010,NBA,All-NBA,1st,Kevin Durant,F,22476,3770,NA,OKC,21
2010,NBA,All-NBA,1st,LeBron James,F,22502,3463,NA,CLE,25
2010,NBA,All-NBA,1st,Kobe Bryant,G,22485,3000,NA,LAL,31
2010,NBA,All-NBA,1st,Dwyane Wade,G,22331,3445,NA,MIA,28
2010,NBA,All-NBA,2nd,Amar'e Stoudemire,C,22182,3366,NA,PHO,27
2010,NBA,All-NBA,2nd,Carmelo Anthony,F,22241,3435,NA,DEN,25
2010,NBA,All-NBA,2nd,Dirk Nowitzki,F,22320,3116,NA,DAL,31
2010,NBA,All-NBA,2nd,Steve Nash,G,22680,3028,NA,PHO,35
2010,NBA,All-NBA,2nd,Deron Williams,G,22307,3592,NA,UTA,25
2010,NBA,All-NBA,3rd,Andrew Bogut,C,22191,3573,NA,MIL,25
2010,NBA,All-NBA,3rd,Tim Duncan,F,22694,3092,NA,SAS,33
2010,NBA,All-NBA,3rd,Pau Gasol,F,22582,3342,NA,LAL,29
2010,NBA,All-NBA,3rd,Joe Johnson,G,22439,3327,NA,ATL,28
2010,NBA,All-NBA,3rd,Brandon Roy,G,22222,3658,NA,POR,25
2010,NBA,All-Rookie,1st,Darren Collison,NA,22297,3869,NA,NOH,22
2010,NBA,All-Rookie,1st,Stephen Curry,NA,22672,3903,NA,GSW,21
2010,NBA,All-Rookie,1st,Tyreke Evans,NA,22715,3912,NA,SAC,20
2010,NBA,All-Rookie,1st,Taj Gibson,NA,22685,3905,NA,CHI,24
2010,NBA,All-Rookie,1st,Brandon Jennings,NA,22221,3861,NA,MIL,20
2010,NBA,All-Rookie,2nd,DeJuan Blair,NA,22302,3871,NA,SAS,20
2010,NBA,All-Rookie,2nd,Jonny Flynn,NA,22454,3889,NA,MIN,20
2010,NBA,All-Rookie,2nd,James Harden,NA,22396,3880,NA,OKC,20
2010,NBA,All-Rookie,2nd,Jonas Jerebko,NA,22452,3888,NA,DET,22
2010,NBA,All-Rookie,2nd,Marcus Thornton,NA,22530,3894,NA,NOH,22
2009,NBA,All-Defense,1st,Kobe Bryant,NA,21894,3000,NA,LAL,30
2009,NBA,All-Defense,1st,Kevin Garnett,NA,21888,2936,NA,BOS,32
2009,NBA,All-Defense,1st,Dwight Howard,NA,21761,3520,NA,ORL,23
2009,NBA,All-Defense,1st,LeBron James,NA,21911,3463,NA,CLE,24
2009,NBA,All-Defense,1st,Chris Paul,NA,21693,3585,NA,NOH,23
2009,NBA,All-Defense,2nd,Metta World Peace,NA,21967,3205,NA,HOU,29
2009,NBA,All-Defense,2nd,Shane Battier,NA,22075,3350,NA,HOU,30
2009,NBA,All-Defense,2nd,Tim Duncan,NA,22115,3092,NA,SAS,32
2009,NBA,All-Defense,2nd,Rajon Rondo,NA,22024,3704,NA,BOS,22
2009,NBA,All-Defense,2nd,Dwyane Wade,NA,21762,3445,NA,MIA,27
2009,NBA,All-NBA,1st,Dwight Howard,C,21761,3520,NA,ORL,23
2009,NBA,All-NBA,1st,LeBron James,F,21911,3463,NA,CLE,24
2009,NBA,All-NBA,1st,Dirk Nowitzki,F,21750,3116,NA,DAL,30
2009,NBA,All-NBA,1st,Kobe Bryant,G,21894,3000,NA,LAL,30
2009,NBA,All-NBA,1st,Dwyane Wade,G,21762,3445,NA,MIA,27
2009,NBA,All-NBA,2nd,Yao Ming,C,22151,3428,NA,HOU,28
2009,NBA,All-NBA,2nd,Tim Duncan,F,22115,3092,NA,SAS,32
2009,NBA,All-NBA,2nd,Paul Pierce,F,22008,3146,NA,BOS,31
2009,NBA,All-NBA,2nd,Chris Paul,G,21693,3585,NA,NOH,23
2009,NBA,All-NBA,2nd,Brandon Roy,G,21651,3658,NA,POR,24
2009,NBA,All-NBA,3rd,Shaquille O'Neal,C,22079,2751,NA,PHO,36
2009,NBA,All-NBA,3rd,Carmelo Anthony,F,21671,3435,NA,DEN,24
2009,NBA,All-NBA,3rd,Pau Gasol,F,22005,3342,NA,LAL,28
2009,NBA,All-NBA,3rd,Tony Parker,G,22122,3356,NA,SAS,26
2009,NBA,All-NBA,3rd,Chauncey Billups,G,21680,3048,NA,TOT,32
2009,NBA,All-Rookie,1st,Michael Beasley,NA,21968,3838,NA,MIA,20
2009,NBA,All-Rookie,1st,Brook Lopez,NA,21662,3801,NA,NJN,20
2009,NBA,All-Rookie,1st,O.J. Mayo,NA,21999,3842,NA,MEM,21
2009,NBA,All-Rookie,1st,Derrick Rose,NA,21739,3812,NA,CHI,20
2009,NBA,All-Rookie,1st,Russell Westbrook,NA,22057,3849,NA,OKC,20
2009,NBA,All-Rookie,2nd,Mario Chalmers,NA,21948,3836,NA,MIA,22
2009,NBA,All-Rookie,2nd,Marc Gasol,NA,21936,3835,NA,MEM,24
2009,NBA,All-Rookie,2nd,Eric Gordon,NA,21770,3815,NA,LAC,20
2009,NBA,All-Rookie,2nd,Kevin Love,NA,21889,3830,NA,MIN,20
2009,NBA,All-Rookie,2nd,D.J. Augustin,NA,21710,3805,NA,CHA,21
2009,NBA,All-Rookie,2nd,Rudy Fernández,NA,22055,3848,NA,POR,23
2008,NBA,All-Defense,1st,Bruce Bowen,NA,21067,2975,NA,SAS,36
2008,NBA,All-Defense,1st,Kobe Bryant,NA,21301,3000,NA,LAL,29
2008,NBA,All-Defense,1st,Marcus Camby,NA,21352,3004,NA,DEN,33
2008,NBA,All-Defense,1st,Tim Duncan,NA,21535,3092,NA,SAS,31
2008,NBA,All-Defense,1st,Kevin Garnett,NA,21293,2936,NA,BOS,31
2008,NBA,All-Defense,2nd,Shane Battier,NA,21488,3350,NA,HOU,29
2008,NBA,All-Defense,2nd,Raja Bell,NA,21438,3284,NA,PHO,31
2008,NBA,All-Defense,2nd,Dwight Howard,NA,21159,3520,NA,ORL,22
2008,NBA,All-Defense,2nd,Chris Paul,NA,21091,3585,NA,NOH,22
2008,NBA,All-Defense,2nd,Tayshaun Prince,NA,21528,3425,NA,DET,27
2008,NBA,All-NBA,1st,Dwight Howard,C,21159,3520,NA,ORL,22
2008,NBA,All-NBA,1st,Kevin Garnett,F,21293,2936,NA,BOS,31
2008,NBA,All-NBA,1st,LeBron James,F,21322,3463,NA,CLE,23
2008,NBA,All-NBA,1st,Kobe Bryant,G,21301,3000,NA,LAL,29
2008,NBA,All-NBA,1st,Chris Paul,G,21091,3585,NA,NOH,22
2008,NBA,All-NBA,2nd,Amar'e Stoudemire,C,20997,3366,NA,PHO,25
2008,NBA,All-NBA,2nd,Tim Duncan,F,21535,3092,NA,SAS,31
2008,NBA,All-NBA,2nd,Dirk Nowitzki,F,21149,3116,NA,DAL,29
2008,NBA,All-NBA,2nd,Steve Nash,G,21517,3028,NA,PHO,33
2008,NBA,All-NBA,2nd,Deron Williams,G,21137,3592,NA,UTA,23
2008,NBA,All-NBA,3rd,Yao Ming,C,21571,3428,NA,HOU,27
2008,NBA,All-NBA,3rd,Carlos Boozer,F,21073,3369,NA,UTA,26
2008,NBA,All-NBA,3rd,Paul Pierce,F,21427,3146,NA,BOS,30
2008,NBA,All-NBA,3rd,Manu Ginóbili,G,21346,3401,NA,SAS,30
2008,NBA,All-NBA,3rd,Tracy McGrady,G,21539,3096,NA,HOU,28
2008,NBA,All-Rookie,1st,Kevin Durant,NA,21292,3770,NA,SEA,19
2008,NBA,All-Rookie,1st,Jeff Green,NA,21244,3761,NA,SEA,21
2008,NBA,All-Rookie,1st,Al Horford,NA,20990,3734,NA,ATL,21
2008,NBA,All-Rookie,1st,Luis Scola,NA,21335,3774,NA,HOU,27
2008,NBA,All-Rookie,1st,Al Thornton,NA,20992,3735,NA,LAC,24
2008,NBA,All-Rookie,2nd,Carl Landry,NA,21071,3741,NA,HOU,24
2008,NBA,All-Rookie,2nd,Jamario Moon,NA,21216,3757,NA,TOR,27
2008,NBA,All-Rookie,2nd,Juan Carlos Navarro,NA,21274,3766,NA,MEM,27
